,Generation Step,Generation Model,Trial Index,Trial Status,Arm Parameterizations
91,1,BO_MIXED,91,COMPLETED,"{'91_0': {'dt': 0.2, 'sensor_std': 1.31, 'integration_method': 'RK2'}}"
92,1,BO_MIXED,92,COMPLETED,"{'92_0': {'dt': 0.2, 'sensor_std': 1.53, 'integration_method': 'RK2'}}"
93,1,BO_MIXED,93,COMPLETED,"{'93_0': {'dt': 0.23, 'sensor_std': 1.19, 'integration_method': 'RK2'}}"
94,1,BO_MIXED,94,COMPLETED,"{'94_0': {'dt': 0.38, 'sensor_std': 1.88, 'integration_method': 'RK2'}}"
95,1,BO_MIXED,95,COMPLETED,"{'95_0': {'dt': 0.23, 'sensor_std': 1.8, 'integration_method': 'RK2'}}"
96,1,BO_MIXED,96,COMPLETED,"{'96_0': {'dt': 0.25, 'sensor_std': 1.24, 'integration_method': 'RK2'}}"
97,1,BO_MIXED,97,COMPLETED,"{'97_0': {'dt': 0.21, 'sensor_std': 1.49, 'integration_method': 'RK2'}}"
98,1,BO_MIXED,98,COMPLETED,"{'98_0': {'dt': 0.19, 'sensor_std': 1.58, 'integration_method': 'RK2'}}"
99,1,BO_MIXED,99,COMPLETED,"{'99_0': {'dt': 0.35, 'sensor_std': 1.6, 'integration_method': 'RK2'}}"
100,1,BO_MIXED,100,COMPLETED,"{'100_0': {'dt': 0.22, 'sensor_std': 1.67, 'integration_method': 'RK2'}}"
101,1,BO_MIXED,101,COMPLETED,"{'101_0': {'dt': 0.22, 'sensor_std': 1.56, 'integration_method': 'RK2'}}"
102,1,BO_MIXED,102,COMPLETED,"{'102_0': {'dt': 0.35, 'sensor_std': 1.65, 'integration_method': 'RK2'}}"
103,1,BO_MIXED,103,COMPLETED,"{'103_0': {'dt': 0.39, 'sensor_std': 0.85, 'integration_method': 'RK2'}}"
104,1,BO_MIXED,104,COMPLETED,"{'104_0': {'dt': 0.2, 'sensor_std': 1.12, 'integration_method': 'RK2'}}"
105,1,BO_MIXED,105,COMPLETED,"{'105_0': {'dt': 0.22, 'sensor_std': 1.55, 'integration_method': 'RK2'}}"
106,1,BO_MIXED,106,COMPLETED,"{'106_0': {'dt': 0.21, 'sensor_std': 1.57, 'integration_method': 'RK2'}}"
